8092157,20253949,
1333257,13626959,
134,7916746,
1517165,19297511,
20427605,27803613,
1616034,27947217,
1990318,15864142,
3,11414179,
3093429,15491242,
538547,15214977,
255801,9392089,
4852889,14671155,
5973562,12282690,
7226467,23310014,
7522012,15675037,
6070674,15187859,
312,5790455,
363080,21000012,
20197340,23812885,
2503742,17733291,
3132637,18343670,
33,7657953,
127746,11919204,
3086106,13416460,
2167364,22229235,
4383291,13948861,
210,8049442,
223178,12152634,
542598,12475355,
1945112,18569728,
2156514,19029548,
7213504,13380968,
1778985,14860865,
9736016,17398948,
10856005,19288782,
5997040,23500870,
2228021,13900400,
28594892,20531462,
421504,9973629,
119,5909387,
377749,13803683,
63943,12540422,
511425,11522398,
1252831,14369101,
44,6003754,
1390235,23266512,
44,8471212,
2156,6739147,
127361,12014509,
39989982,26134002,
3612743,24481850,
159376,11274620,
15638,6691235,
4,5991903,
20200230,21848851,
138,5965364,
2557499,12775902,
5838537,17484435,
4652275,24672326,
1162813,18686777,
242147,16854052,
31,7997671,
5560942,18273372,
2166168,20878871,
161561,17187224,
121152,17527114,
2716932,17928104,
48010,7617987,
8914271,18765097,
1023000,13576968,
1976790,22446655,
13,8808404,
9401070,18172871,
4552965,20927962,
2986172,16441982,
17994170,22868433,
3132497,9622447,
5147497,10206305,
374783,13156088,
395266,13044203,
95724,10761287,
894090,21935663,
2686217,21560506,
3773805,21059449,
9996802,25264693,
5483680,11829238,
2000052,24631803,
313690,11946150,
3955002,17313289,
766782,17325628,
86346,6766826,
267214,6714430,
3558204,14727368,
1390235,18472861,
15667674,18313428,
2923198,14566688,
47655124,24580501,
28661,5892925,
940844,14296136,
6067960,21447517,
1990318,14681078,
13146316,15386782,
13992589,26983592,
1458536,13522734,
124,6203316,
7214119,16387924,
59,6221385,
18817110,16878270,
60389,11552318,
95927,12321247,
10891284,28279617,
11145116,18554427,
23997869,20810471,
1409875,11422162,
478492,17010426,
83,8896180,
1582580,17605155,
2670670,12604552,
1205670,10916195,
3612743,18178606,
138,6140855,
20243620,24447926,
144022,9089553,
5737674,15821597,
21904234,13916628,
1976790,18058343,
10451913,16272574,
36503618,18538503,
12,6942270,
24,11040605,
6808450,25198219,
127224,9665837,
1582591,19466464,
1507325,12300431,
7211434,26045128,
421548,14980864,
3484450,15093336,
40003,17174744,
2302604,18441071,
26,6636060,
78,6119046,
1277920,14414732,
2000052,19882194,
361548,10211678,
4313137,24670119,
18070100,25877303,
223084,12845753,
3071261,18923171,
1162813,18411343,
160544,17845780,
167265,18133535,
9696087,19118494,
1029191,13173638,
23993676,26315963,
1336107,18851300,
881911,11412497,
378156,12910990,
801913,14739968,
1112610,14459882,
894969,10467293,
121057,23119379,
6150106,20226181,
17419177,16260461,
1162802,19188976,
4083786,27658096,
86272,7136053,
96320,8095482,
8957239,31586248,
1790338,13530274,
15,5853245,
31611,14050856,
8957239,23731082,
2921943,15930218,
2168646,24647004,
201408,4999539,
4457027,13787092,
5444831,27885385,
50473411,15734208,
2373261,14103313,
3034224,23057339,
4338142,25193624,
2057423,13654070,
13159157,18669133,
3560548,17094910,
4120725,13287090,
34,7707831,
8305518,16879829,
5117144,17029940,
834279,19830308,
3034224,17333489,
670025,10478699,
11079366,13290425,
5060110,15493227,
421908,9472847,
62200,8048516,
6687357,21661549,
1890165,13979961,
180484,10061099,
278589,13554487,
134,6112035,
2530907,21496419,
1443373,21457984,
2891027,23682416,
2501216,18919101,
640944,18054394,
2166984,22875609,
13159157,19046339,
312,7713458,
14,7640510,
833111,17847205,
39989982,27320732,
895491,20167472,
1880311,18725108,
3,8248670,
421908,12705722,
9994951,26061291,
361548,11293009,
223177,9307426,
3955002,13406559,
4,5818616,
191613,9340363,
180867,9704010,
9562,5196171,
19990864,29665878,
2024982,20293465,
894983,12224614,
28805,6052099,
29,6805292,
6264722,14950420,
754624,9565890,
312,5905304,
390315,13574414,
2697626,15435349,
7518632,21936369,
2350711,11862392,
1669044,15974160,
443878,19257010,
1185519,19279489,
1977508,16205056,
775252,14469603,
1666172,14456428,
2503742,22826315,
92,10563966,
4457513,16251765,
8760242,19250227,
1163211,20788064,
20200230,23439719,
1550389,18851991,
556149,17222947,
31612,10259359,
2686529,16616434,
1778413,11654570,
4313137,15740674,
19439,7022813,
10748348,21167012,
78,7552872,
44,5997768,
797720,12639842,
4170467,20247725,
834280,19739574,
4,6558017,
8307728,15256257,
1582580,15409740,
2500150,17829681,
4920788,15907090,
2059602,11477009,
4326356,24959415,
1030912,13885065,
20239987,21177091,
2500159,22537962,
11541090,19115854,
1112614,16166053,
896785,25681167,
86346,7625595,
3070821,18999722,
26427373,19032395,
504023,9662147,
670543,9622866,
20243620,21205745,
21908479,19432318,
13440257,23363447,
2166168,21805871,
749041,19170134,
143856,6107919,
13141670,12709040,
383377,13513464,
1277411,21757916,
2060560,14373002,
1937602,20774565,
9736016,19733164,
1458536,14794480,
5641074,20101822,
478161,10544104,
12,6494634,
287272,9344200,
1789295,14405459,
6687029,22833794,
43900361,23348613,
18,6478934,
7585232,16518810,
38180,5459279,
29988865,21833837,
21629065,11764402,
30,6302731,
2916622,17781670,
95246,13141128,
127224,13594921,
86,8227492,
390315,18301172,
1163471,17535310,
78,6845569,
8305518,14684574,
254818,10004732,
200650,5450430,
10027049,15192199,
3071261,19970998,
10098301,24755298,
2224406,20003613,
301093,14265294,
3691084,18999806,
1669233,15262948,
121,11488615,
29,6605570,
501344,17256355,
21626925,12394677,
4361,6073165,
834594,22129321,
1888097,13328559,
3335742,15966986,
4976334,18043789,
28805,8204683,
12,8309825,
2224406,20076321,
70,8392061,
13482846,17346490,
4382264,18729514,
670543,14250698,
278273,17269168,
14,6299129,
421761,10798166,
8959845,25441285,
1618303,22761750,
41987079,28530571,
5563179,18379867,
12539181,21038523,
446782,10481637,
25304008,20337854,
2109931,10746915,
2048647,20520310,
172,7036585,
97982520,28830805,
4328259,26225174,
111536,20681688,
2887911,20836659,
34,6849607,
127361,9748229,
2166122,26422117,
5991883,25364082,
287272,9812739,
6608,6031578,
256091,14789026,
2884654,24425890,
121,8675879,
904657,14714244,
89,6946843,
11541090,17708879,
444960,15470163,
3613561,22539668,
28591745,26399779,
278590,21838598,
36405858,17374039,
11483293,20041886,
81,8290913,
409119,15988205,
55,7014114,
768015,19508071,
11996234,51928036,
1391653,13117942,
63857,8666194,
11145116,13484924,
28910,4841733,
38619,4948593,
13238,4811073,
14426611,22226477,
70,10472812,
446497,12563232,
120252,14141997,
110902,20256607,
223178,9998595,
604994,12416875,
2225187,13597511,
14417333,10088866,
362189,15425171,
1779395,16692912,
904295,14765674,
2000052,27477544,
9958884,16068812,
4119657,13172011,
832400,18738144,
797713,11735732,
4407774,12532565,
50,9051149,
484125,15129075,
37983,4910464,
801913,13092150,
605017,12506242,
1493330,10541593,
19289,4937785,
10455475,11400911,
670543,13738449,
35347297,22445306,
670543,10439549,
1333084,13863455,
9994951,19976195,
484743,13499384,
17999205,30317367,
23997274,27433666,
3776571,21480126,
81,7379954,
1492212,15322812,
1169998,19546116,
319490,11997963,
1390037,13387513,
2458764,13786374,
9994951,30235246,
127221,12297973,
23364664,16844064,
11891568,20056733,
1881655,13335475,
127537,9168466,
278326,13823798,
6561761,19520382,
86,7615196,
5146709,10845959,
3,8379882,
3582050,25740884,
625998,14420963,
15585,7642901,
14453261,24622829,
1778424,15281988,
1163211,17686160,
3087476,14884661,
60284,11527384,
71555147,13246278,
7300026,12258391,
7997142,29981241,
2108552,14372774,
314045,12743232,
320767,18278592,
2868941,18269491,
421761,14081793,
5641074,17405833,
478161,9245176,
2164072,15838846,
7517593,22748585,
820390,18406563,
1497690,15071786,
111246,17506022,
444105,15478793,
2952477,11336409,
1947632,14242877,
1333257,11187668,
893723,9428719,
4100087,21242611,
159121,11851301,
60374,13637261,
124,7891834,
5057334,14959601,
768713,13572989,
2503742,18431116,
382110,15621622,
13943225,16079053,
44,9088218,
4084613,25995443,
127360,10161675,
14355342,14103884,
1028758,10596559,
783793,9176606,
319221,8953747,
319223,9560637,
480956,13147725,
10891284,28433230,
496961,14742200,
8914271,16232556,
542858,15166899,
361780,11185049,
1252831,14499965,
12361515,10785699,
256091,13665652,
24,6512808,
11332,11487582,
1977332,17152659,
4632,9272921,
3993593,22681101,
2666264,18582956,
33879,5784613,
3148934,10580944,
8892319,12034631,
2048462,13909087,
13940038,11691096,
95724,12293692,
10455475,11695088,
511425,9345454,
894983,9118373,
36050927,13780655,
4120725,17234693,
69986404,26920927,
191499,10973223,
60389,14937626,
8772673,16111858,
15451808,11735054,
846787,19785638,
1113214,18568783,
670547,10461358,
21901550,12653137,
7585232,16696051,
17,11737742,
6179488,13861576,
1163377,19385285,
10820437,25294228,
13238,9310346,
125642,10146335,
222076,18242053,
57400,9040479,
10620357,20868840,
55,10197483,
6645,6889359,
1258766,9861802,
2696587,17470259,
10117045,23775507,
159376,13326016,
1777546,12423058,
1639296,15650722,
2667699,15384689,
127539,10274394,
27988459,25086684,
2729336,22298927,
166387,18740375,
287272,10979845,
24,11789932,
5840783,16599509,
2517684,11770822,
40292,14837380,
2109716,11131560,
15,10152616,
421908,14719328,
44,9304869,
478492,14300409,
4081485,26004050,
159325,10312111,
1360528,28735673,
37,10056155,
159602,10746744,
8655939,18144038,
2986172,17242680,
11683162,16279111,
5444831,22284769,
240699,11791762,
29993123,30967452,
468854,6748260,
14421104,15073919,
880687,12373138,
191741,13940961,
904657,11157438,
191501,10549461,
3,6806389,
1778985,18282473,
39989982,30198016,
55,8705183,
774549,19051218,
3,6938963,
479436,14777259,
4085663,24783595,
1564309,9914129,
140,8071520,
10621703,22337182,
7994999,24942721,
780263,15645373,
820390,20185914,
1114682,17763144,
6179217,12570347,
20442220,16103450,
44,9109106,
766267,18042571,
5450063,21922601,
10620219,19591102,
1485080,20063007,
3982980,16981861,
3091656,13113994,
5974934,12649570,
172,6987313,
361780,13727125,
9732411,21990899,
11321481,21754041,
10787867,18035688,
13,6307612,
2891027,19895960,
403399,18581426,
2373098,18723473,
7300026,14616512,
12254407,18186365,
670543,8226874,
848013,11211799,
40886953,11511077,
7,5026815,
21901606,11354721,
287820,7751631,
843286,8368610,
1011994,12994612,
190616,4246584,
60382,8295405,
180867,8334766,
1097360,8236579,
2222905,9632145,
21633674,9697404,
6490819,14182952,
27,5088131,
896348,14035865,
843286,8359976,
5994935,17751253,
670543,8305221,
4117582,9376046,
2156637,13243798,
410064,11780560,
78,5027920,
51104256,11582469,
15585,4252610,
881911,8263569,
17706705,13489831,
180867,8364107,
1791113,14080716,
3167950,11792027,
6608,4254562,
4117582,9368730,
13440257,14543232,
5372477,14350776,
95246,7782014,
17,5053803,
1390235,11787988,
78,5076827,
1333376,9744590,
11321481,16325180,
29,5069382,
670400,7803914,
10751345,14409721,
31222,4265267,
2952477,8438862,
636996,8251176,
5053322,14067400,
801776,11244379,
767636,11720054,
25244487,14602918,
3560258,11973052,
964260,8339427,
6687029,12556344,
119,4901242,
282017,11254647,
2022875,13032631,
4336940,15691866,
7,4933215,
12359468,9487052,
9337129,10028308,
2225187,11882200,
14,4911142,
1011994,12936704,
11685079,10379704,
2156514,13001076,
287820,7795053,
2161194,14065725,
9732375,12013783,
9735990,12004308,
96019,4249041,
4383291,9966263,
222952,7742351,
120642,8321921,
180810,8332506,
17525547,10776292,
422052,8295203,
18,5044632,
2458764,11935235,
9273027,9609821,
2529085,13028315,
3292020,8331882,
3337843,11829575,
481034,8346708,
1534760,11775131,
17,5050579,
554850,11815543,
127720,8271531,
755617,8252674,
8669867,15749423,
409119,11631327,
7585232,13313944,
4386907,8311077,
565701,11209764,
287822,8278620,
2645442,8325230,
34,5014215,
2557499,11758978,
25304008,16085437,
2984817,9734130,
4481721,9799536,
3132637,12418427,
2887911,13833321,
287431,8298121,
2768845,11791914,
1115683,7825146,
8655939,14009628,
445881,11490007,
54,4895273,
8760495,10677318,
53167,11188514,
1878761,12478972,
6173188,8383817,
1890165,8288337,
2529085,13048091,
287822,7757412,
223082,7777750,
1389838,11727213,
13,5088186,
446503,7808172,
636996,8297445,
10118116,13284252,
1618959,13133529,
181151,8330509,
3560548,11870547,
904153,8357906,
20604824,9466137,
1890165,8262675,
3481470,9748162,
373699,11196145,
4170467,11932504,
13156606,12595759,
542858,8351124,
8907886,12550522,
13513,4246232,
18,4869379,
200650,4238490,
66678,4247849,
3087459,9200326,
334180,11503130,
5392004,13250794,
996336,9613188,
38619,4243043,
749041,11221689,
1253273,12155195,
4046369,13298104,
277617,11806636,
880687,8223468,
2156514,13015122,
28801,4243228,
52,4910552,
775547,12148822,
13141858,10866201,
10118116,13270624,
1618097,13161752,
159325,8298390,
15567992,10106167,
13629248,12047593,
6952476,12014601,
1162813,12124254,
28594892,18401450,
95927,7826463,
8167824,18082839,
1618023,13157398,
3492626,12189415,
1023000,11776330,
21928572,12858385,
14355342,12046534,
15532,4244148,
2166168,14025857,
1389833,11780279,
361577,8325016,
470237,8222300,
2768544,11745259,
1115697,8318100,
7117213,9900388,
127224,8254506,
670543,8060308,
28973,4282445,
251968,8245197,
201535,4245063,
180475,8423662,
7164104,14418280,
478970,8296678,
21908479,16713234,
95247,8257181,
191613,8258934,
4099457,11886119,
255674,11748860,
36051137,10156846,
2921943,10446528,
5425375,12346909,
312,4897621,
10820390,14463326,
2057423,9261779,
3090652,9007413,
80498,11268396,
29996983,18649590,
77,5068012,
8607718,12015041,
4117582,9367759,
12364604,9163573,
539315,13150975,
3335742,11790037,
511458,11573695,
636987,7767517,
1990318,9438276,
9134,4245082,
17,5077554,
3089298,9353703,
86169,4222510,
319223,8221362,
15149986,14438357,
7752532,12299949,
277617,11797094,
8064183,14360289,
1390238,11753730,
2302911,11730511,
7211434,14247678,
127224,7770920,
286705,8222604,
20601664,9975089,
1947632,11750043,
27,4914249,
127221,8270001,
191499,8271809,
22654,4245512,
1998911,17123394,
28973,4245971,
11144,4228882,
790477,11890873,
30,4916867,
15450004,9917145,
17706705,13478051,
3232789,13236523,
5372477,14290577,
3560258,12006523,
1023310,11633910,
47,5036830,
1133141,8266728,
7522012,12568644,
12,4903702,
106515,11197974,
373468,11206518,
6269994,14145530,
278273,11587290,
4084613,17423168,
421761,8351064,
161371,11120065,
1029815,9163543,
30666429,11230038,
3072340,11686580,
63857,7734665,
1115683,8307097,
16339695,18340009,
18,5041070,
86346,4257389,
1440943,13968215,
254821,7734387,
3760818,12552126,
2986172,9680483,
15998328,17952216,
126162,8154511,
5971721,9837433,
31682,8213387,
18,4871393,
3098933,12255813,
30,5056666,
1229563,11816312,
15,4901150,
481034,8302034,
5202593,12286953,
55,4881512,
627740,8201440,
254818,7761976,
3337843,11855812,
4335131,15632477,
5973562,9676914,
2984817,9682732,
1112610,11759608,
12360274,9480358,
8674093,15899534,
4382292,12459021,
3089298,9366414,
1777546,9646378,
14,5042656,
3581609,14009139,
783913,8225914,
383904,7758989,
4476274,14368055,
28,4880149,
428168,11202061,
1881198,8214510,
7471820,9914376,
28910,4224948,
8657432,14030881,
1129301,11261703,
201535,4285405,
159120,7770404,
15175320,15795152,
50,5068456,
13,4879271,
1265266,8367377,
5393952,13318793,
4117556,9372297,
255674,11687141,
893737,7830600,
1133797,8254915,
833112,11721563,
4380977,9997515,
2158671,12997977,
881669,8216623,
38,4880952,
1390037,11777430,
10297929,9511343,
2986172,9726493,
13,4855720,
2723006,17755004,
47930,4221872,
670543,8247943,
14355342,12102935,
25252066,14442611,
2372505,11988986,
287433,8264920,
55988043,19205064,
428168,11200858,
383377,7806120,
4120725,8952796,
1443373,15550408,
670025,8255790,
7166598,14138970,
29993123,18516658,
996336,9615783,
3612743,15357591,
846787,11213384,
1517165,13135051,
383371,8279764,
603093,8365352,
468854,4249615,
3236494,13278642,
3,5027141,
159121,7769448,
31611,7702392,
18,4936999,
78,5050821,
63943,8197301,
5057334,13265943,
2225187,11911018,
37,5850517,
13440257,21363195,
669089,10555301,
2711639,12535186,
1204037,8520862,
55478,11582964,
26808,4273258,
5,5118172,
57650,4264324,
1113216,11862620,
191613,7800652,
215,4963650,
5974934,9904015,
3235365,13302605,
28831,4303458,
14,4920499,
1581903,11979141,
21908479,11042058,
2508123,8355091,
1937017,12131344,
4169923,11967933,
4117556,9421525,
127361,8316641,
4652275,12178251,
444105,9630992,
55988043,19302111,
19439,4296265,
8138603,12398560,
3836769,11942917,
7,4938431,
5837000,10322780,
4338142,15789588,
904378,8455616,
1229051,11896555,
36051099,10170979,
8669867,15917472,
38180,4268765,
8062502,14562676,
334258,11609350,
880687,8344832,
4100087,12054698,
4457027,12443430,
1228514,11995153,
138,5111313,
10218784,10859158,
6471546,13381366,
8655939,14150132,
28831,4274205,
511685,11884567,
9336437,10114478,
190616,4303040,
3337843,11922521,
3760818,12664527,
7518632,12567371,
1667465,11993040,
37,4941715,
496961,9474966,
34,5093211,
21626925,10112084,
14861763,12456774,
66678,4272428,
3582050,13984291,
9674,4289977,
278273,11594209,
818905,11900731,
395148,11726669,
31611,7842179,
13940038,10018658,
2923198,9981224,
223178,8327552,
2171,4286159,
89,5073396,
17,4961988,
25087886,14895047,
1890165,8334600,
534194,11313254,
7206478,9367843,
161224,11289551,
31610,7808735,
444105,9660386,
1879791,12566002,
4457513,12486560,
134,5078795,
1492938,9776602,
140,5101970,
469674,8266188,
377941,8252236,
13467,4290849,
